Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,lotName,wafer_id,dieSize,Real,Center,Donut,Edge-Loc,Edge-Ring,Loc,Near-full,Random,Scratch
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191024797,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot217,11,1080,Center,0.9999980926513672,1.0809770856212703e-08,1.85514270611975e-08,3.48384361359422e-08,1.07119355163832e-07,1.40758871225444e-09,1.68635665431793e-06,5.39877582639292e-08
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191030756,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot222,22,1226,Center,1.0,3.3927222142793296e-10,4.0094702558057804e-10,1.0686410090166e-10,6.988143841368809e-09,8.79598217179423e-12,6.56150800359967e-10,1.67113448079625e-10
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191051302,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot222,17,1226,Center,0.99999988079071,3.82019882394502e-09,5.9582585976159e-08,3.90039289754895e-09,2.57806771486457e-08,2.72975531068198e-10,2.16374544947939e-08,1.9733081835227e-09
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191105902,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot222,23,1226,Center,0.99999988079071,1.24205279394829e-09,3.12109116329395e-09,3.16471765460236e-10,1.01589890277864e-07,6.4219275730526e-11,4.7744794784421215e-09,1.42096268085368e-09
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191113387,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot2,13,533,Center,0.999999403953552,2.3096935475308605e-09,3.424321448619589e-07,2.94043767112839e-09,2.5905535494530304e-07,2.38759595427851e-10,2.98749078808669e-08,2.247419139678189e-09
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191121624,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot232,10,1080,Center,1.0,3.09411674059845e-09,9.54802625852125e-11,8.740534407358781e-10,3.14296166870065e-09,2.99417240133548e-12,6.786625705856858e-10,2.54676540273335e-11
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191159831,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot232,15,1080,Center,1.0,1.07336650678747e-09,3.49887702144613e-10,1.83750487048329e-10,2.86863581777652e-08,1.01877074484835e-11,2.8043851685311e-09,1.05864553234802e-10
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191194086,107,165,254,8.0,12.5,1.2,84,140,85,0.7,lot235,15,1080,Center,0.999966382980347,2.54644219239708e-05,9.59167181235898e-08,1.02642650290363e-06,3.29831709677819e-06,1.3913161289735902e-08,3.6513322356768202e-06,8.17711836020862e-08
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191194181,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,6,1226,Center,0.99999988079071,1.50935608456138e-09,5.97767479959543e-09,8.99417873512221e-10,1.05354260426793e-07,1.05775325998092e-10,8.265546469488069e-09,1.2102460145158e-09
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.19121441100000006,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,23,1226,Center,1.0,3.15934445271893e-10,8.112138738525231e-10,2.7727797835552797e-10,6.51771792092859e-09,1.7024272616628102e-11,2.42910025427534e-09,8.232639570060491e-11
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191250126,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,25,1226,Center,1.0,1.51733375863827e-10,6.787751472003828e-10,2.4883262117469904e-10,5.18282661232661e-09,4.4871016624537e-12,1.14673215367844e-09,5.12940107055826e-11
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191260834,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,15,1226,Center,0.99999988079071,1.01977282174204e-09,7.466587348403659e-09,9.93872428800557e-10,8.305423193633032e-08,1.4672010828498096e-10,8.66223537343558e-09,1.09192188624263e-09
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191310649,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,9,1226,Center,1.0,2.05423993787646e-11,6.969740756757049e-11,5.8105963617050005e-12,1.32640443073484e-09,6.10391511640662e-13,6.18183629286229e-11,1.26802344665999e-11
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.19132684100000005,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,21,1226,Center,0.999999523162842,1.0262614580369699e-07,2.11359996171723e-09,5.73331959685675e-09,3.6588764373846093e-07,1.7247699102274101e-10,2.39477291330559e-08,1.32879163228239e-09
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191371635,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,23,1226,Center,0.99999988079071,1.7197988810835298e-08,3.18772350738072e-08,1.64435220995074e-08,1.058693470668e-07,9.37845689996664e-10,4.83386806138242e-08,3.4662177572641903e-09
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191400615,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,8,1226,Center,1.0,4.2929992893903104e-11,2.89254370455794e-10,1.74000900493576e-11,4.21096491010076e-09,1.0546882377865401e-12,2.59161359039695e-10,1.7116577252784802e-11
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191413569,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,7,1226,Center,0.999997973442078,2.02805381377402e-08,4.5173973006740185e-08,8.492068381826808e-09,1.91310050468019e-06,9.139668466495721e-10,6.04551075866766e-08,4.191556435273471e-09
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191447026,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,19,1226,Center,0.9999980926513672,6.29129175422349e-08,1.7917402317379996e-07,3.89445595772031e-08,1.2909106317238199e-06,6.791977202880161e-09,1.91951599504137e-07,3.9945057039858505e-08
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191486789,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,22,1226,Center,1.0,6.236396121739321e-11,1.43437303701255e-10,1.1639299767052197e-11,1.7616812897358604e-08,1.0457702412369799e-12,2.78225220640138e-10,2.99396236969063e-11
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.19153241,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,15,1226,Center,1.0,2.47500527017497e-11,2.1895329993526497e-10,2.28872615304354e-11,7.35392469142226e-10,8.61272804377616e-13,2.23405932642251e-10,1.23465872942097e-11
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191541932,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,16,1226,Center,1.0,1.5798892194496305e-09,7.4893480306315e-10,6.779768413345269e-10,1.7717805889105902e-08,1.59452156339723e-11,2.56315169089305e-09,1.7111168038041998e-10
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191555084,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,22,1226,Center,0.9999985694885252,2.72878093454665e-08,2.49129321616692e-08,5.26993204630344e-09,1.32471177494153e-06,1.0331472344304902e-09,3.95305583822392e-08,6.6203602600012395e-09
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191561155,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,1,1226,Center,0.999877572059631,3.0789070137871e-07,8.26233463158133e-06,1.69997051102655e-07,0.000111938468762673,4.68405403353245e-08,1.1293449233562599e-06,4.317629134220621e-07
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191564016,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot236,3,1226,Center,0.99999988079071,1.52745083248362e-09,4.134892428453441e-09,1.20522414270852e-09,7.565362381001249e-08,1.40884484634007e-10,8.05958144667329e-09,9.397044253844909e-10
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191576835,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot239,14,1473,Center,0.999612390995026,5.96029622101924e-06,5.92437572777271e-07,3.94243755863499e-07,0.000378143740817904,2.00644514336545e-08,1.91932417692442e-06,5.83761334382871e-07
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191610803,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot239,24,1473,Center,1.0,6.33269936489711e-10,6.16407792863871e-12,3.93524934860778e-11,1.04199671113747e-09,2.7981656163140997e-13,3.07666059295997e-10,3.2130621947790207e-12
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191611321,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot242,22,1080,Center,0.966438949108124,0.00010473839938640601,2.22365943045588e-05,5.903078090341299e-06,0.0333173349499702,5.470676114782689e-06,0.000101256904599722,4.10036454923102e-06
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191616446,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot242,10,564,Center,0.8795234560966491,3.1615255124961603e-07,1.5921546037134302e-07,9.820626978296327e-09,0.120475232601166,1.46747214380127e-09,6.197242896632822e-07,1.3542485532980195e-07
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191633008,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot242,17,564,Center,0.999860644340515,1.21057723845297e-07,7.44253668472084e-07,1.7735182211708902e-08,0.00013727946497965601,1.18702168094842e-08,1.13157250325457e-06,7.63427365768621e-08
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191643515,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot251,17,1724,Center,0.999998927116394,2.51789189498197e-09,2.1436356689719095e-08,4.91345630848628e-10,1.070957068805e-06,6.44008735228852e-11,4.85453899301547e-09,1.36750821777554e-09
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.19164912,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot251,23,1724,Center,1.0,1.97812512897633e-12,8.927535793956671e-11,3.34061473145422e-13,7.06384173376762e-10,4.41350549043682e-14,7.80743265177408e-12,9.41111012904561e-13
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191650129,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot256,5,6052,Center,0.9605205059051508,2.31271371831099e-07,2.73183104582131e-07,4.86662408150096e-08,0.039477713406086,1.48050407489109e-08,6.44956344331149e-07,4.99937868880807e-07
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191697097,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot263,18,1080,Center,0.903978407382965,0.000122541532618925,0.00014456875214818898,1.24174803204369e-05,0.0955005958676338,4.68315847683698e-05,0.000176044792169705,1.86046345334034e-05
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191717452,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot328,19,515,Center,1.0,8.64316823949614e-14,9.34319149825669e-11,2.71864751847858e-13,1.60417339134522e-11,3.68328973685038e-15,4.2874081021548914e-12,1.0900864764887601e-13
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191720394,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot328,22,515,Center,1.0,2.53465637367611e-10,1.05658291005284e-08,6.06844963169095e-10,6.670563212907161e-09,2.94287164082085e-11,5.87810111696285e-09,3.70221048262565e-10
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191724687,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot328,12,515,Center,1.0,3.88862688794137e-13,7.37603242373375e-11,1.7224306562199e-13,2.18585247124814e-10,1.31138564159823e-14,8.25512054547506e-12,5.61712297768996e-13
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191725873,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot328,17,515,Center,1.0,1.2400668057514802e-13,1.0428969493547801e-10,8.934012248528951e-14,1.39944458799057e-10,5.2075242548850794e-15,4.1814893561586996e-12,1.24034598781089e-13
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191730954,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot328,19,515,Center,1.0,6.8874165268587e-13,3.92421067862969e-10,2.56149593723387e-12,7.19744749910767e-11,7.36053335252326e-14,8.69541730286194e-11,6.60974476106996e-13
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191752665,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot328,17,515,Center,1.0,2.1397231317506202e-13,1.8913874633153e-10,1.65001272736144e-13,2.18805903950958e-10,8.757565968253459e-15,6.851924843481742e-12,2.0007316658445005e-13
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191767056,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot328,16,515,Center,1.0,3.55462534407103e-11,7.83450027075361e-10,2.33575103703032e-11,3.625311384425349e-09,1.18194061309029e-12,3.5605099424351796e-10,3.36381512922035e-11
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191783352,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot328,11,515,Center,1.0,5.8748865147673096e-12,4.57883864157793e-09,1.78877260226251e-11,1.89498028380086e-10,5.56530516115927e-13,2.14156761768614e-10,6.86246675804525e-12
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191785918,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot328,11,515,Center,1.0,4.21133614092462e-12,3.2528584270608e-09,1.0812270349880301e-11,1.85608223235434e-10,3.7430383228662106e-13,1.5683473963967696e-10,4.97082496692114e-12
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191787106,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot329,16,515,Center,1.0,8.64672309447423e-12,1.2195798815284301e-09,1.56422458319483e-10,5.129384139657132e-10,1.93811804170656e-13,1.38058661725005e-10,2.0441549928446e-12
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191813122,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot329,1,515,Center,1.0,8.07761843524268e-13,1.2238041136036799e-10,8.09333340363178e-13,1.32002853092672e-10,2.40364894193946e-14,1.3642829053972502e-11,8.31722874166524e-13
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191834412,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot329,11,515,Center,1.0,2.6111252916793996e-12,5.795612254000379e-11,1.17286811773115e-12,1.06518827092117e-09,5.563562102879099e-14,2.50287620490175e-11,1.26084548617705e-12
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191847392,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot329,13,515,Center,1.0,8.06068861831932e-13,8.88903395335206e-11,2.5835069760587997e-12,1.35238917287062e-10,2.46657993238208e-14,2.61474973617393e-11,6.45683972868433e-13
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191854017,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot329,10,515,Center,1.0,4.1129647430915295e-12,4.50582149369438e-09,2.60351289138594e-11,2.6548385712032996e-10,2.0892436272765998e-13,8.92253146367317e-11,3.31453115821889e-12
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.19185583,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot329,15,515,Center,1.0,5.74785401566413e-12,5.99942318046942e-09,2.6596065627604297e-11,1.77148476443456e-10,5.12188761455507e-13,2.2832248591786502e-10,7.9443856007555e-12
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191882079,251,219,200,8.0,14.0,1.2,96,140,91,0.6,lot329,22,515,Center,1.0,3.6110205537537295e-12,5.94929572272918e-09,5.06123615240384e-11,2.76519207531578e-09,3.9713937975867404e-13,2.12735537519215e-10,1.41792578112893e-12
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191913673,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot329,21,515,Center,0.9999519586563108,1.86656450296141e-07,6.4339510572608586e-06,4.42775842657284e-08,3.995672523160471e-05,1.4255046920652601e-08,1.22667120194819e-06,1.8978906268785104e-07
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191927918,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot330,9,515,Center,1.0,1.71120550455234e-13,1.64045374506649e-10,5.65379774247754e-13,5.81090939255624e-11,2.42777282144209e-15,2.2979018861335497e-12,3.48846792381716e-14
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191947666,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot330,17,515,Center,1.0,4.14627707168158e-11,2.0505663833603198e-09,1.3841479178100502e-11,2.13774615787088e-08,1.75929366560967e-12,8.74989136701032e-10,2.0480742102257895e-11
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.191997428,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot330,11,515,Center,1.0,1.95070820607768e-10,1.9413752383456998e-08,1.56906543313795e-10,2.3800339477020296e-08,1.55587435296534e-11,5.20654674929233e-09,2.2030760549185402e-10
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.19206663,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot331,22,515,Center,0.99998939037323,1.4968662975789498e-09,1.0264567208651e-05,6.3809397765624e-09,1.48370986607915e-07,2.7788124579153403e-10,1.60985791808344e-07,8.551431229797401e-10
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192093258,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot331,18,515,Center,1.0,1.6692501330836698e-12,9.075378781808753e-10,2.47545235178281e-12,6.90953239068648e-10,7.527311429332201e-14,2.9295094128301e-11,1.53599420509021e-12
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192099082,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot331,13,515,Center,1.0,6.15869226276711e-13,2.8078935010444897e-11,8.24931269127749e-12,2.13588535746823e-10,2.0893622796518502e-14,1.3302338397469499e-11,3.29441091377267e-13
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.19209998600000006,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot331,16,515,Center,1.0,2.7634278379999694e-15,1.7832259106842498e-12,2.1526246293834306e-14,2.44635014285885e-13,7.85255988909737e-17,7.93674411673877e-14,2.1859260685179094e-15
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192103448,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot331,5,515,Center,0.999999642372131,1.34731170664537e-10,3.98220549868711e-07,1.42741385378287e-09,4.649586049509939e-09,4.8288924942019294e-11,2.28724079676113e-08,3.67304103798816e-10
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192109847,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot331,16,515,Center,0.999997735023499,1.87436590692869e-08,8.957237582762897e-07,1.6513890699343402e-08,1.25555970953428e-06,1.95140814618355e-09,9.38121971216788e-08,1.73698051497695e-08
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192130223,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot331,4,515,Center,1.0,5.92349086447896e-13,1.80550088768605e-10,5.6291382145856605e-12,3.08947277483096e-11,1.72826451094081e-14,1.47687573975874e-11,3.99812371794719e-13
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192138774,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot331,4,515,Center,1.0,5.72250309204686e-14,2.966886458732889e-11,2.83404511880817e-13,4.76960554385286e-11,6.44108575866318e-16,6.932200581795389e-13,1.5919818225186897e-14
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192142854,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot331,16,515,Center,0.99999988079071,1.77264036782532e-10,8.40186658024322e-08,1.02024944048651e-09,1.7002099284013602e-08,1.1297667662502098e-11,2.03620009742167e-09,1.36940112027695e-10
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192164634,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot331,6,515,Center,1.0,3.52556872584842e-12,7.11776815265353e-09,8.048187984111e-12,3.30628191491655e-10,3.5437023324438897e-13,7.85619791443537e-10,3.20205624168568e-12
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192195989,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot331,22,515,Center,1.0,1.7013097744836297e-12,3.19274690019356e-10,8.457847595032259e-13,1.58198798505538e-09,4.1177331049037e-14,2.54619242356924e-11,3.3038012429986702e-12
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192205034,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot331,17,515,Center,0.99999988079071,1.41222131211372e-10,8.35537790067065e-08,3.05419106672034e-10,1.78449859333796e-08,6.965683238546741e-12,1.3074926696887699e-09,1.54569704258201e-10
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.19221151,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot2,12,533,Center,0.999985694885254,1.07634079427044e-08,1.19007036119001e-05,1.0573077524611599e-08,2.19927915168228e-06,1.39256373099528e-09,1.4726342101312197e-07,2.11121093940392e-08
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192246624,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot349,18,733,Center,0.962221562862396,0.000451605796115473,0.0267849583178759,0.000704573991242796,0.0070408266037702595,0.000255766586633399,0.0016258609248325198,0.00091486593009904
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192305032,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot351,11,733,Center,0.967415392398834,6.53225215501152e-05,0.000320152088534087,1.04024693428073e-05,0.0319417826831341,5.47843410458881e-06,7.368703518295659e-05,0.000167865582625382
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192322299,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot351,24,733,Center,0.999988436698914,1.0889529988844499e-07,2.61106811194622e-06,9.734853279042e-08,8.3401955635054e-06,8.62846416538332e-09,3.1256337251761605e-07,5.8417892745410394e-08
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192331151,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot353,24,710,Center,1.0,2.03705173389135e-12,1.03658852335098e-10,1.21143600793211e-12,2.905528262431289e-09,6.163378320081861e-14,4.99142532861541e-11,2.15667479534776e-12
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192331917,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,3,515,Center,0.999858140945435,5.07291815665667e-07,9.45099454838783e-05,4.26277438236866e-07,4.1211238567484495e-05,1.39894410722263e-07,4.53684106105357e-06,6.543210702147921e-07
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.19233794,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,20,515,Center,1.0,2.23604901955499e-11,9.09582742458781e-10,1.7432763010916107e-09,6.171059774295882e-10,5.796181134880289e-13,2.45185177716323e-10,1.1600359561825301e-11
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192347576,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,16,515,Center,0.9996870756149292,3.4985458086112e-08,0.000310703093418852,8.494538406011998e-07,9.95777099888073e-07,7.43730721453062e-09,3.2986332598738997e-07,4.06908888805901e-08
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192354293,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,18,515,Center,0.99999988079071,3.01970837224275e-10,1.58412873929592e-07,7.21505688527913e-10,3.19567448059388e-08,2.0578124274028798e-11,2.5616608834155803e-09,2.54315984937747e-10
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192382813,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,14,515,Center,1.0,4.2875486418615e-15,1.39917363719405e-12,3.651587834733499e-15,2.9536163011906202e-12,2.64479668489439e-17,3.9077482162685e-14,1.42165533411129e-15
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.19246837100000005,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,18,515,Center,1.0,2.01694658696038e-13,4.71241268229505e-10,2.3122213779064304e-12,6.95220200852553e-11,9.607670256974513e-15,1.00575780342949e-11,1.69818681144095e-13
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192475614,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,8,515,Center,0.999999165534973,3.9487462188958505e-09,1.21591853030623e-07,1.59219404327615e-09,6.50815366043389e-07,3.27952359713279e-10,5.1286999536159816e-08,4.3042325259534705e-09
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192511858,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,15,515,Center,0.9999923706054692,4.6662904651384485e-09,7.0717424023314405e-06,3.0192047972832396e-08,3.03377646559966e-07,1.77555170566279e-09,1.53054244833584e-07,1.5736315361891697e-08
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.19251359,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,3,515,Center,0.99999988079071,6.63349514207212e-11,7.07811764755206e-08,7.79327602451474e-10,8.97707863600772e-09,7.80738754896371e-12,2.9158486736236e-09,4.61676183394211e-11
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192551278,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,1,515,Center,0.9999970197677608,1.07769642099242e-08,8.815242722448601e-07,1.16723635201765e-08,2.0742579636134897e-06,1.11161724269948e-09,7.520022649032401e-08,7.68145369534068e-09
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192574823,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,13,515,Center,1.0,6.348506165210209e-10,6.06636962885432e-09,4.5056327557802e-09,1.20748220311384e-08,6.24798129900128e-11,1.4970600759056698e-08,3.90741328182287e-10
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192585561,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,13,515,Center,0.99999988079071,7.06672498296257e-10,1.94530773711676e-08,1.35534721223962e-08,9.04401886714368e-09,1.3044032520781498e-10,7.92879362165877e-08,4.81454931477998e-10
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192610989,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,2,515,Center,0.9999986886978148,2.76390688114248e-09,9.98387008621648e-07,1.7609835367693502e-08,1.82340556875715e-07,1.74890810167305e-10,1.46003475975931e-08,9.088809149737639e-10
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192661401,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,1,515,Center,0.999874114990234,6.21639742348634e-07,2.7548556317924495e-05,7.25993288597238e-07,2.31584890570957e-05,1.7216575542988695e-07,7.32155749574304e-05,4.6396618813560106e-07
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192672358,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,12,515,Center,1.0,1.31699623537491e-13,3.5948130583385297e-10,1.15639746042784e-11,7.406196315951081e-12,4.849393219071801e-15,4.39190307385817e-12,8.55238460346214e-14
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192680471,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,12,515,Center,1.0,4.44156132229159e-13,7.262179746447832e-10,4.54785722969753e-11,1.83078708443363e-11,1.72014485310843e-14,1.2840450924755901e-11,2.76560810927654e-13
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.19271391,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,20,515,Center,1.0,1.2192119536180702e-10,2.5218801269488705e-08,4.56525012237918e-10,1.23064953783114e-08,4.514434832902929e-12,1.2757901401983e-09,5.24178478400472e-11
fail,X1-2,X2-2,X3-1,X4-4,X5-2,0.192776121,165,165,254,8.0,12.5,1.2,84,140,85,0.7,lot359,2,515,Center,0.9999971389770508,5.063949704009471e-09,1.48126082422095e-06,4.11024592139597e-09,1.2796707551388e-06,5.13653619638177e-10,1.2394592374676e-07,7.566592685748219e-09
